,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
220,20230228,1699,ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ原油インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
221,20230228,1711,ＳＤＳホールディングス,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
222,20230228,1712,ダイセキ環境ソリューション,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
223,20230228,1716,第一カッター興業,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
224,20230228,1717,明豊ファシリティワークス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
225,20230228,1718,美樹工業,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
226,20230228,1719,安藤・間,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
227,20230228,1720,東急建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
228,20230228,1721,コムシスホールディングス,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
229,20230228,1723,日本電技,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
230,20230228,1724,シンクレイヤ,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
231,20230228,1726,ビーアールホールディングス,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
232,20230228,1730,麻生フオームクリート,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
233,20230228,1736,オーテック,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
234,20230228,1739,メルディアＤＣ,グロース（内国株式）,2050,建設業,3,建設・資材 ,-,-
235,20230228,1743,コーアツ工業,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
236,20230228,1757,中小企業ホールディングス,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
237,20230228,1758,太洋基礎工業,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
238,20230228,1762,高松コンストラクショングループ,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
239,20230228,1764,工藤建設,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
240,20230228,1766,東建コーポレーション,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
241,20230228,1768,ソネック,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
242,20230228,1770,藤田エンジニアリング,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
243,20230228,1773,ワイ・ティー・エル・コーポレーション・バーハッド,プライム（外国株式）,2050,建設業,3,建設・資材 ,-,-
244,20230228,1775,富士古河Ｅ＆Ｃ,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
245,20230228,1776,三井住建道路,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
246,20230228,1780,ヤマウラ,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
247,20230228,1783,アジアゲートホールディングス,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
248,20230228,1786,オリエンタル白石,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
249,20230228,1787,ナカボーテック,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
250,20230228,1788,三東工業社,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
251,20230228,1789,ＥＴＳホールディングス,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
252,20230228,1793,大本組,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
253,20230228,1795,マサル,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
254,20230228,1798,守谷商会,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
255,20230228,1799,第一建設工業,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
256,20230228,1801,大成建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
257,20230228,1802,大林組,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
258,20230228,1803,清水建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
259,20230228,1805,飛島建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
260,20230228,1807,佐藤渡辺,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
261,20230228,1808,長谷工コーポレーション,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
262,20230228,1810,松井建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
263,20230228,1811,錢高組,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
264,20230228,1812,鹿島建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
265,20230228,1813,不動テトラ,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
266,20230228,1814,大末建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
267,20230228,1815,鉄建建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
268,20230228,1820,西松建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
269,20230228,1821,三井住友建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
270,20230228,1822,大豊建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
271,20230228,1826,佐田建設,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
272,20230228,1827,ナカノフドー建設,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
273,20230228,1828,田辺工業,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
274,20230228,1833,奥村組,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
275,20230228,1835,東鉄工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
276,20230228,1840,土屋ホールディングス,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
277,20230228,1841,サンユー建設,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
278,20230228,1844,大盛工業,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
279,20230228,1847,イチケン,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
280,20230228,1848,富士ピー・エス,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
281,20230228,1850,南海辰村建設,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
282,20230228,1852,淺沼組,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
283,20230228,1853,森組,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
284,20230228,1860,戸田建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
285,20230228,1861,熊谷組,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
286,20230228,1866,北野建設,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
287,20230228,1867,植木組,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
288,20230228,1870,矢作建設工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
289,20230228,1871,ピーエス三菱,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
290,20230228,1873,日本ハウスホールディングス,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
291,20230228,1878,大東建託,プライム（内国株式）,8050,不動産業,17,不動産 ,4,TOPIX Mid400
292,20230228,1879,新日本建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
293,20230228,1882,東亜道路工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
294,20230228,1884,日本道路,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
295,20230228,1885,東亜建設工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
296,20230228,1887,日本国土開発,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
297,20230228,1888,若築建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
298,20230228,1890,東洋建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
299,20230228,1893,五洋建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
300,20230228,1897,金下建設,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
301,20230228,1898,世紀東急工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
302,20230228,1899,福田組,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
303,20230228,1904,大成温調,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
304,20230228,1905,テノックス,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
305,20230228,1909,日本ドライケミカル,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
306,20230228,1911,住友林業,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
307,20230228,1914,日本基礎技術,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
308,20230228,1921,巴コーポレーション,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
309,20230228,1925,大和ハウス工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,2,TOPIX Large70
310,20230228,1926,ライト工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
311,20230228,1928,積水ハウス,プライム（内国株式）,2050,建設業,3,建設・資材 ,2,TOPIX Large70
312,20230228,1929,日特建設,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
313,20230228,1930,北陸電気工事,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
314,20230228,1934,ユアテック,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
315,20230228,1938,日本リーテック,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
316,20230228,1939,四電工,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
317,20230228,1941,中電工,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
318,20230228,1942,関電工,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
319,20230228,1944,きんでん,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
320,20230228,1945,東京エネシス,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
321,20230228,1946,トーエネック,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
322,20230228,1948,弘電社,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
323,20230228,1949,住友電設,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
324,20230228,1950,日本電設工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
325,20230228,1951,エクシオグループ,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
326,20230228,1952,新日本空調,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
327,20230228,1954,日本工営,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
328,20230228,1959,九電工,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
329,20230228,1960,サンテック,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
330,20230228,1961,三機工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
331,20230228,1963,日揮ホールディングス,プライム（内国株式）,2050,建設業,3,建設・資材 ,4,TOPIX Mid400
332,20230228,1964,中外炉工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
333,20230228,1965,テクノ菱和,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
334,20230228,1966,高田工業所,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
335,20230228,1967,ヤマト,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
336,20230228,1968,太平電業,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
337,20230228,1969,高砂熱学工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
338,20230228,1971,中央ビルト工業,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
339,20230228,1972,三晃金属工業,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
340,20230228,1973,ＮＥＣネッツエスアイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
341,20230228,1975,朝日工業社,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
342,20230228,1976,明星工業,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
343,20230228,1979,大氣社,プライム（内国株式）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
344,20230228,1980,ダイダン,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
345,20230228,1981,協和日成,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
346,20230228,1982,日比谷総合設備,プライム（内国株式）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
347,20230228,1992,神田通信機,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
348,20230228,1994,高橋カーテンウォール工業,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
349,20230228,1997,暁飯島工業,スタンダード（内国株式）,2050,建設業,3,建設・資材 ,-,-
350,20230228,2001,ニップン,プライム（内国株式）,3050,食料品,1,食品 ,6,TOPIX Small 1
351,20230228,2002,日清製粉グループ本社,プライム（内国株式）,3050,食料品,1,食品 ,4,TOPIX Mid400
352,20230228,2003,日東富士製粉,スタンダード（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
353,20230228,2004,昭和産業,プライム（内国株式）,3050,食料品,1,食品 ,6,TOPIX Small 1
354,20230228,2009,鳥越製粉,スタンダード（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
355,20230228,2031,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
356,20230228,2032,ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
357,20230228,2033,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
358,20230228,2034,ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
359,20230228,2036,ＮＥＸＴ　ＮＯＴＥＳ　金先物　ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
360,20230228,2037,ＮＥＸＴ　ＮＯＴＥＳ　金先物　ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
361,20230228,2038,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
362,20230228,2039,ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
363,20230228,2040,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ダブル・ブル・ドルヘッジ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
364,20230228,2041,ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
365,20230228,2042,ＮＥＸＴ　ＮＯＴＥＳ　東証マザーズ　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
366,20230228,2043,ＮＥＸＴ　ＮＯＴＥＳ　ＳＴＯＸＸ　アセアン好配当５０（円、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
367,20230228,2044,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当貴族（ネットリターン）　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
368,20230228,2045,ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポール　リート（ネットリターン）　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
369,20230228,2046,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ダブル・ブル　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
370,20230228,2047,ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ベア　ＥＴＮ,ETF・ETN,-,-,-,-,-,-
371,20230228,2048,ＮＥＸＴ　ＮＯＴＥＳ　野村日本株高配当７０（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
372,20230228,2050,ＮＥＸＴ　ＮＯＴＥＳ　ニッチトップ　中小型日本株（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
373,20230228,2053,中部飼料,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
374,20230228,2055,日和産業,スタンダード（内国株式）,3050,食料品,1,食品 ,-,-
375,20230228,2060,フィード・ワン,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
376,20230228,2065,ＮＥＸＴ　ＮＯＴＥＳ　日本株配当貴族（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
377,20230228,2066,ＮＥＸＴ　ＮＯＴＥＳ　東証ＲＥＩＴ（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
378,20230228,2067,ＮＥＸＴ　ＮＯＴＥＳ　野村ＡＩビジネス７０（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
379,20230228,2068,ＮＥＸＴ　ＮＯＴＥＳ　高ベータ３０（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
380,20230228,2069,ＮＥＸＴ　ＮＯＴＥＳ　低ベータ５０（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
381,20230228,2070,スマートＥＳＧ３０女性活躍（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
382,20230228,2071,スマートＥＳＧ３０総合（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
383,20230228,2072,トップシェアインデックス（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
384,20230228,2073,スマートＥＳＧ３０低カーボンリスク（ネットリターン）ＥＴＮ,ETF・ETN,-,-,-,-,-,-
385,20230228,2107,東洋精糖,スタンダード（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
386,20230228,2108,日本甜菜製糖,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
387,20230228,2109,ＤＭ三井製糖ホールディングス,プライム（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
388,20230228,2112,塩水港精糖,スタンダード（内国株式）,3050,食料品,1,食品 ,7,TOPIX Small 2
389,20230228,2114,フジ日本精糖,スタンダード（内国株式）,3050,食料品,1,食品 ,-,-
